car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Maruti,Maruti Brezza Vxi AT BSVI,2022,20000,First Owner,SUV,5,Automatic,Petrol,1462,19,101,Third Party insurance,Mumbai,10
Hyundai,Hyundai Xcent 1.2 Kappa SX,2016,59085,Third Owner,Sedan,5,Manual,Petrol,1197,19,82,Comprehensive,Mumbai,4
Hyundai,Hyundai Grand i10 Asta,2016,79455,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Third Party,Delhi,4.33
Honda,Honda Jazz 1.2 VX i VTEC,2016,29150,Second Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party,Delhi,5.39
Hyundai,Hyundai Venue E Diesel BSIV,2021,40000,First Owner,SUV,5,Manual,Diesel,1396,23,88,Third Party insurance,Delhi,8.5
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2017,60000,First Owner,SUV,5,Automatic,Petrol,1591,13,121,Third Party insurance,Delhi,7.5
Mahindra,Mahindra XUV300 W6 Sunroof NT BSVI,2021,40000,First Owner,SUV,5,Manual,Petrol,1197,16,108,Third Party insurance,Delhi,9.1
Ford,Ford Ecosport S Diesel BSIV,2019,70000,Second Owner,SUV,5,Manual,Diesel,1498,23,98,Third Party insurance,Delhi,8.5
Hyundai,Hyundai Elantra 1.6 SX Option,2019,65000,First Owner,Sedan,5,Manual,Diesel,1582,22,126,Third Party insurance,Delhi,11
BMW,BMW X5 xDrive 30d Design Pure Experience 5 Seater,2019,34000,First Owner,SUV,5,Automatic,Diesel,2993,15,258,Comprehensive,Delhi,72.9
Honda,Honda City i DTec VX,2016,120000,First Owner,Sedan,5,Manual,Diesel,1498,26,98,Third Party insurance,Delhi,5.5
Hyundai,Hyundai i10 Sportz,2012,70000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Delhi,2.75
Jaguar,Jaguar XJ 3.0L Portfolio,2012,40000,First Owner,Sedan,4,Automatic,Diesel,2993,10,271,Comprehensive,Mumbai,25.21
Mercedes-Benz,Mercedes-Benz CLA 200 CDI Sport,2017,57000,Second Owner,Sedan,5,Automatic,Diesel,2143,17,136,Comprehensive,Bangalore,24.45
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2018,42812,Second Owner,SUV,5,Automatic,Petrol,1591,13,121,Comprehensive,Bangalore,12.99
Honda,Honda City GXi,2008,80000,Second Owner,Sedan,5,Manual,Petrol,1497,17,82,Comprehensive,Bangalore,2.75
Tata,Tata Nexon 1.5 Revotorq XZ Plus,2018,23251,First Owner,SUV,5,Manual,Diesel,1497,21,108,Third Party insurance,Bangalore,9.95
Mahindra,Mahindra Thar LX 4-Str Convert Top AT BSVI,2021,15000,First Owner,SUV,4,Automatic,Petrol,1997,15,150,Third Party,Bangalore,17.4
Hyundai,Hyundai Venue SX Turbo iMT,2021,20000,Second Owner,SUV,5,Manual,Petrol,998,18,118,Comprehensive,Delhi,9.85
Maruti,Maruti Swift LXI,2012,12000,First Owner,Hatchback,5,Manual,Petrol,1197,18,85,Comprehensive,Delhi,3.25
Renault,Renault KWID 1.0 RXT Optional,2017,73000,Second Owner,Hatchback,5,Manual,Petrol,999,23,67,Comprehensive,Delhi,2.9
Maruti,Maruti Swift VDI BSIV,2014,100000,Second Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party insurance,Agra,4
Hyundai,Hyundai Verna 1.6 SX VTVT,2012,110000,Second Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Lucknow,3
Tata,Tata Tiago 1.2 Revotron XZ Plus,2018,40000,Second Owner,Hatchback,5,Manual,Petrol,1199,23,84,Third Party insurance,Lucknow,4.5
Tata,Tata Nexon XZA Plus AMT BSVI,2021,10000,First Owner,SUV,5,Automatic,Petrol,1199,17,118,Third Party insurance,Chandigarh,10.9
Maruti,Maruti Swift VXI,2019,24752,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Without Insuarance,Bangalore,6
Mercedes-Benz,Mercedes-Benz AMG GLA 35 4MATIC BSVI,2022,9001,First Owner,SUV,5,Automatic,Petrol,1991,11,301,Comprehensive,Delhi,61
Maruti,Maruti Baleno 1.2 Delta,2015,86423,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party,Jaipur,4.26
Maruti,Maruti S-Presso VXI CNG 2019-2020,2020,38169,First Owner,Hatchback,4,Manual,CNG,998,31,58,Third Party insurance,Jaipur,4.86
Mercedes-Benz,Mercedes-Benz GLS 350d 4MATIC,2019,116544,First Owner,SUV,7,Automatic,Diesel,2987,11,258,Comprehensive,Jaipur,58.9
Hyundai,Hyundai Verna CRDi 1.6 AT SX Plus,2019,79828,First Owner,Sedan,5,Automatic,Diesel,1582,22,126,Comprehensive,Jaipur,11.4
Toyota,Toyota Innova Crysta 2.4 GX MT BSIV,2019,10000,First Owner,MUV,7,Manual,Diesel,2393,13,147,Third Party insurance,Kolkata,17
Ford,Ford Figo Petrol Titanium,2010,50000,First Owner,Hatchback,5,Manual,Petrol,1196,15,70,Third Party,Kolkata,1.65
Mercedes-Benz,Mercedes-Benz GLC 220d 4MATIC Sport,2017,60001,First Owner,SUV,5,Automatic,Diesel,2143,17,170,Comprehensive,Kolkata,27.5
Mercedes-Benz,Mercedes-Benz M-Class ML 350 CDI,2012,80000,First Owner,SUV,5,Automatic,Diesel,2987,11,254,Third Party insurance,Kolkata,7.75
Hyundai,Hyundai i10 Magna 1.1L,2014,74418,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party,Ahmedabad,3.12
Maruti,Maruti Zen Estilo VXI BSIV,2011,100000,Third Owner,Hatchback,5,Manual,Petrol,998,19,67,Third Party insurance,Ahmedabad,1.35
Hyundai,Hyundai i10 Magna 1.1L,2014,43003,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Comprehensive,Ahmedabad,3.28
Mahindra,Mahindra TUV 300 mHAWK100 T8,2018,40000,First Owner,SUV,7,Manual,Diesel,1493,18,100,Third Party insurance,Ahmedabad,7.2
Maruti,Maruti Wagon R VXI,2020,70000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Ahmedabad,4.6
Ford,Ford Freestyle Titanium Plus Petrol BSIV,2018,42024,First Owner,Hatchback,5,Manual,Petrol,1194,19,94,Third Party,Ahmedabad,5.41
Force,Force Gurkha 2.6 Diesel BSVI,2022,10000,First Owner,SUV,4,Manual,Diesel,2596,6,89,Third Party insurance,Ahmedabad,15
Ford,Ford Figo Diesel Titanium,2013,120000,Third Owner,Hatchback,5,Manual,Diesel,1399,20,68,Third Party insurance,Ahmedabad,1.7
Honda,Honda Brio EX MT,2014,77000,First Owner,Hatchback,5,Manual,Petrol,1198,19,86,Comprehensive,Ahmedabad,3.5
Honda,Honda CR-V 2.4 AT,2013,96000,Second Owner,SUV,5,Automatic,Petrol,2354,10,83,Comprehensive,Ahmedabad,6.66
Hyundai,Hyundai Creta 1.6 CRDi SX,2016,102344,First Owner,SUV,5,Manual,Diesel,1582,19,126,Third Party insurance,Ahmedabad,8.75
Renault,Renault Duster RXS BSIV,2020,12473,First Owner,SUV,5,Manual,Petrol,1498,13,105,Third Party,Chennai,8.64
Kia,Kia Seltos HTK Plus iMT,2022,10000,First Owner,SUV,5,Manual,Petrol,1497,16,113,Third Party insurance,Chennai,13.84
Skoda,Skoda Kushaq 1.0 TSI Style AT BSVI,2023,10000,First Owner,SUV,5,Automatic,Petrol,999,17,113,Comprehensive,Chennai,17.55
Tata,Tata Indica Aqua 1.3 Quadrajet,2011,120000,Second Owner,Hatchback,5,Manual,Diesel,1248,18,104,Third Party insurance,Pune,1.8
Hyundai,Hyundai i10 Magna,2012,65480,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Pune,2.3
Hyundai,Hyundai i20 Sportz 1.2,2014,96999,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Pune,4.49
Mahindra,Mahindra Scorpio S5,2021,30000,First Owner,SUV,7,Manual,Diesel,2179,12,136,Third Party insurance,Pune,13.25
Maruti,Maruti Alto K10 VXI,2014,32940,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Comprehensive,Pune,2.62
Hyundai,Hyundai i20 Sportz 1.2,2013,35000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Pune,3.9
Maruti,Maruti Swift AMT VDI,2018,75690,First Owner,Hatchback,5,Automatic,Diesel,1248,28,74,Comprehensive,Pune,7.65
Maruti,Maruti Swift VDI Optional,2018,50000,First Owner,Hatchback,5,Manual,Diesel,1248,25,74,Third Party insurance,Hyderabad,7
Mahindra,Mahindra XUV300 W8 Diesel BSIV,2019,90349,First Owner,SUV,5,Manual,Diesel,1497,20,115,Comprehensive,Hyderabad,8.73
Hyundai,Hyundai Santro Xing GLS,2010,95627,Third Owner,Hatchback,5,Manual,Petrol,1086,17,62,Third Party insurance,Hyderabad,2.05
Mahindra,Mahindra Marazzo M6 8Str,2019,110000,Second Owner,MUV,8,Manual,Diesel,1497,17,121,Third Party insurance,Hyderabad,8.5
Renault,Renault Duster Petrol RXS CVT,2018,47000,First Owner,SUV,5,Automatic,Petrol,1498,14,104,Third Party insurance,Hyderabad,8.95
Land,Land Rover Range Rover Evoque 2.0 R-Dynamic SE Diesel,2022,5000,First Owner,SUV,5,Automatic,Diesel,1997,16,246,Comprehensive,Delhi,76
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,50000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Gurgaon,4.25
Maruti,Maruti Ciaz 1.4 AT Zeta,2017,59812,First Owner,Sedan,5,Automatic,Petrol,1373,19,91,Without Insuarance,Gurgaon,6.25
Honda,Honda City V CVT,2021,11905,First Owner,Sedan,5,Automatic,Petrol,1498,18,119,Comprehensive,Gurgaon,10.3
Toyota,Toyota Etios Liva GD,2016,83735,First Owner,Hatchback,5,Manual,Diesel,1364,23,67,Comprehensive,Gurgaon,4.7
Honda,Honda City VX CVT,2020,40000,First Owner,Sedan,5,Automatic,Petrol,1498,18,119,Comprehensive,Gurgaon,11.75
Honda,Honda New Accord 2.4 A/T,2013,68000,Second Owner,Sedan,5,Automatic,Petrol,2354,11,177,Third Party insurance,Delhi,6.5
Mercedes-Benz,Mercedes-Benz GLE 300d BSVI,2021,51000,First Owner,SUV,5,Automatic,Diesel,1950,8,241,Comprehensive,Bangalore,76.75
Maruti,Maruti SX4 Green Vxi (CNG),2014,50000,Second Owner,Sedan,5,Manual,CNG,1586,22,85,Third Party insurance,Bangalore,3
Renault,Renault Duster 85PS Diesel RxL Plus,2014,110379,Second Owner,SUV,5,Manual,Diesel,1461,20,83,Comprehensive,Bangalore,6.21
Hyundai,Hyundai EON Era Plus,2012,47567,Second Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party,Bangalore,2.16
Tata,Tata Tigor XZ Plus BSVI,2021,20000,First Owner,Sedan,5,Manual,Petrol,1199,19,84,Third Party insurance,Bangalore,8
Maruti,Maruti XL6 Alpha BSVI,2022,30000,First Owner,MUV,6,Manual,Petrol,1462,20,101,Third Party insurance,Bangalore,13
Honda,Honda City i-VTEC VX,2018,35288,Second Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Bangalore,8.83
Renault,Renault Duster 110PS Diesel RxS AMT,2019,51146,First Owner,SUV,5,Automatic,Diesel,1461,19,108,Comprehensive,Mumbai,9.04
Toyota,Toyota Glanza V CVT,2019,27355,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Comprehensive,Mumbai,7.99
Hyundai,Hyundai Elantra SX AT,2016,59417,Second Owner,Sedan,5,Automatic,Petrol,1797,14,147,Zero Dep,Mumbai,8.5
Toyota,Toyota Fortuner 4x2 AT,2014,222480,First Owner,SUV,7,Automatic,Diesel,2982,12,168,Comprehensive,Mumbai,16.75
Maruti,Maruti Baleno 1.2 Delta,2017,58730,Second Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Delhi,5.13
Honda,Honda Mobilio S i-VTEC,2016,120000,Second Owner,MUV,7,Manual,Petrol,1497,17,117,Third Party insurance,Delhi,4.8
Maruti,Maruti Vitara Brezza VDi,2019,45020,Second Owner,SUV,5,Manual,Diesel,1248,24,88,Comprehensive,Delhi,6.95
Audi,Audi A4 2.0 TDI Premium Plus,2014,98000,Second Owner,Sedan,5,Automatic,Diesel,1968,17,174,Comprehensive,Delhi,9.9
Mercedes-Benz,Mercedes-Benz B Class B180 Sport,2013,66000,Second Owner,Hatchback,5,Automatic,Petrol,1595,14,120,Comprehensive,Delhi,12
Skoda,Skoda Superb Elegance 1.8 TSI AT,2014,49000,First Owner,Sedan,5,Automatic,Petrol,1798,13,157,Comprehensive,Delhi,11.75
Ford,Ford Endeavour 2.2 Titanium AT 4X2,2020,33000,First Owner,SUV,7,Automatic,Diesel,2198,12,158,Comprehensive,Delhi,33.9
Hyundai,Hyundai Creta 1.6 VTVT S,2015,80000,First Owner,SUV,5,Manual,Petrol,1591,15,121,Comprehensive,Delhi,7.25
Honda,Honda City i DTEC VX,2014,31000,First Owner,Sedan,5,Manual,Diesel,1498,25,98,Third Party,Delhi,4.95
Renault,Renault KWID 1.0 AMT RXL,2017,40000,First Owner,Hatchback,5,Automatic,Petrol,999,24,67,Third Party insurance,Delhi,3.15
Hyundai,Hyundai Venue S BSIV,2021,30000,Second Owner,SUV,5,Manual,Petrol,1197,17,81,Third Party insurance,Delhi,7.75
Mercedes-Benz,Mercedes-Benz C-Class C 220 CDI Avantgarde,2016,56800,First Owner,Sedan,5,Automatic,Diesel,2143,19,170,Comprehensive,Mumbai,24.5
Maruti,Maruti Baleno Zeta,2017,54845,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Bangalore,6.5
Mahindra,Mahindra XUV500 W10 2WD,2017,79263,Second Owner,SUV,7,Manual,Diesel,2179,16,140,Comprehensive,Bangalore,13.85
Maruti,Maruti Alto K10 VXI AGS Optional,2019,14996,First Owner,Hatchback,5,Automatic,Petrol,998,23,67,Comprehensive,Bangalore,4.85
Mahindra,Mahindra NuvoSport N8,2016,90000,Second Owner,SUV,7,Manual,Diesel,1493,17,100,Third Party insurance,Gurgaon,3.75
Mahindra,Mahindra TUV 300 mHAWK100 T8,2017,56103,First Owner,SUV,7,Manual,Diesel,1493,18,100,Comprehensive,Bangalore,7.75
Mahindra,Mahindra Thar CRDe,2018,50000,Second Owner,SUV,6,Manual,Diesel,2498,16,105,Third Party insurance,Lucknow,8
Toyota,Toyota Innova 2.5 G (Diesel) 7 Seater BS III,2011,154947,First Owner,MUV,8,Manual,Diesel,2494,12,81,Comprehensive,Lucknow,4.5
BMW,BMW X1 sDrive 20d M Sport,2019,54000,First Owner,SUV,5,Automatic,Diesel,1995,17,184,Third Party insurance,Delhi,27.75
Audi,Audi A6 35 TDI,2015,60234,Second Owner,Sedan,5,Automatic,Diesel,1968,18,187,Third Party insurance,Delhi,17.75
Mercedes-Benz,Mercedes-Benz C-Class Progressive C 220d,2020,15000,First Owner,Sedan,5,Automatic,Diesel,1950,12,194,Comprehensive,Delhi,39.65
Toyota,Toyota Etios GD,2011,100000,First Owner,Sedan,5,Manual,Diesel,1364,23,78,Third Party insurance,Chandigarh,2.5
Toyota,Toyota Innova Crysta 2.8 GX AT 8S BSIV,2018,59245,Second Owner,MUV,8,Automatic,Diesel,2755,11,171,Without Insuarance,Chandigarh,20.95
Volkswagen,Volkswagen Polo 1.5 TDI Highline Plus,2016,100000,Second Owner,Hatchback,5,Manual,Diesel,1498,20,88,Third Party insurance,Jaipur,4.25
Maruti,Maruti Ciaz Delta BSVI,2020,60000,First Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party insurance,Jaipur,8
Maruti,Maruti 800 AC,2004,80000,First Owner,Hatchback,4,Manual,Petrol,796,16,37,Third Party insurance,Jaipur,8.71
Hyundai,Hyundai i10 Asta,2010,30000,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Jaipur,1.15
Maruti,Maruti Wagon R LXI Minor Duo LPG,2007,199969,First Owner,Hatchback,5,Manual,LPG,1061,16,67,Without Insuarance,Jaipur,8.71
Maruti,Maruti Swift Dzire VDi,2011,143426,First Owner,Sedan,5,Manual,Diesel,1248,19,73,Without Insuarance,Jaipur,2.76
Maruti,Maruti Wagon R ZXI 1.2,2020,11798,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party,Kolkata,5.84
Ford,Ford Ecosport 1.5 Petrol Titanium Plus,2020,10000,First Owner,SUV,5,Manual,Petrol,1496,15,120,Third Party insurance,Kolkata,8.63
Hyundai,Hyundai Grand i10 Asta Option,2017,45000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Kolkata,3.86
Honda,Honda Amaze VX Petrol BSIV,2018,22000,First Owner,Sedan,5,Manual,Petrol,1199,19,88,Third Party insurance,Kolkata,4.75
Hyundai,Hyundai Verna CRDi,2009,61000,First Owner,Sedan,5,Manual,Diesel,1493,16,90,Third Party insurance,Kolkata,1.6
Skoda,Skoda Kushaq 1.0 TSI Style BSVI,2017,15400,Third Owner,SUV,5,Manual,Petrol,999,19,113,Third Party insurance,Kolkata,12.5
Jeep,Jeep Compass 2.0 Limited Plus 4X4,2021,29000,First Owner,SUV,5,Manual,Diesel,1956,16,170,Comprehensive,Kolkata,23
Hyundai,Hyundai Creta 1.4 E Plus,2018,34000,First Owner,SUV,5,Manual,Diesel,1396,22,88,Third Party insurance,Kolkata,7
Maruti,Maruti Ertiga ZDI Plus,2020,70000,First Owner,MUV,7,Manual,Diesel,1248,25,88,Comprehensive,Ahmedabad,11.75
Honda,Honda Brio VX AT,2013,94297,First Owner,Hatchback,5,Automatic,Petrol,1198,16,86,Comprehensive,Ahmedabad,3.58
Maruti,Maruti Ciaz VXi,2016,69827,First Owner,Sedan,5,Manual,Petrol,1373,20,91,Comprehensive,Ahmedabad,5.67
Tata,Tata Tiago 1.05 Revotorq XZ,2016,80000,First Owner,Hatchback,5,Manual,Diesel,1047,27,69,Third Party insurance,Ahmedabad,3.25
Maruti,Maruti Swift VXI,2014,56179,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Ahmedabad,3.87
Maruti,Maruti Esteem Vxi,2008,60000,Second Owner,Sedan,5,Manual,Petrol,1298,15,100,Third Party insurance,Ahmedabad,8.71
Maruti,Maruti Celerio VXI,2017,88025,Second Owner,Hatchback,5,Manual,Petrol,998,23,67,Third Party,Ahmedabad,3.84
Maruti,Maruti Alto 800 VXI Optional,2018,40000,Second Owner,Hatchback,5,Manual,Petrol,796,24,47,Third Party insurance,Chennai,3.2
Mercedes-Benz,Mercedes-Benz E-Class Exclusive E 220 d BSIV,2020,30000,First Owner,Sedan,5,Automatic,Diesel,1950,16,191,Comprehensive,Chennai,57
Maruti,Maruti Wagon R LXI CNG,2016,85246,First Owner,Hatchback,5,Manual,CNG,998,26,58,Comprehensive,Pune,3.57
Hyundai,Hyundai i20 Sportz IVT BSVI,2021,50000,First Owner,Hatchback,5,Automatic,Petrol,1197,19,86,Third Party insurance,Pune,8.3
Skoda,Skoda Fabia 1.6 MPI Elegance,2011,65614,Third Owner,Hatchback,5,Manual,Petrol,1598,14,105,Without Insuarance,Pune,1.4
Tata,Tata Nexon XZA Plus AMT Diesel BSVI,2018,81055,First Owner,SUV,5,Automatic,Diesel,1497,24,113,Third Party insurance,Pune,9.6
Maruti,Maruti Wagon R LXI,2008,60000,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party insurance,Pune,1.7
Hyundai,Hyundai i10 Sportz 1.2,2008,60000,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Hyderabad,2.49
Maruti,Maruti Wagon R VXI,2018,28391,First Owner,Hatchback,5,Manual,Petrol,998,21,67,Comprehensive,Hyderabad,4.75
Renault,Renault KWID 1.0 RXL,2017,62000,First Owner,Hatchback,5,Manual,Petrol,999,23,67,Third Party insurance,Hyderabad,3.3
Maruti,Maruti Baleno Zeta CVT,2021,18700,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Comprehensive,Delhi,8.25
Maruti,Maruti Wagon R CNG LXI,2020,90934,First Owner,Hatchback,5,Manual,CNG,998,32,58,Zero Dep,Gurgaon,5.61
Maruti,Maruti Baleno 1.2 Delta,2016,20436,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Comprehensive,Gurgaon,5.4
Hyundai,Hyundai Creta 1.6 VTVT E Plus,2017,41007,First Owner,SUV,5,Manual,Petrol,1591,15,121,Zero Dep,Gurgaon,8.25
Honda,Honda Amaze S i-Dtech,2015,65660,First Owner,Sedan,5,Manual,Diesel,1498,25,98,Without Insuarance,Gurgaon,3.05
Maruti,Maruti Baleno 1.2 Alpha,2017,86028,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Zero Dep,Gurgaon,5.08
BMW,BMW 3 Series 330i Sport,2021,11586,First Owner,Sedan,5,Automatic,Petrol,1998,16,254,Comprehensive,Delhi,44
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2017,81000,First Owner,SUV,7,Automatic,Diesel,3198,10,197,Comprehensive,Gurgaon,21.75
Skoda,Skoda Superb 3.6 FXI 4X4,2010,120000,Second Owner,Sedan,5,Automatic,Petrol,3597,12,115,Third Party insurance,Bangalore,4
Maruti,Maruti Omni CNG,2015,120000,Fifth Owner,Maruti,8,Manual,CNG,796,10,107,Third Party insurance,Bangalore,2.3
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2018,16247,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Bangalore,6.39
Maruti,Maruti Vitara Brezza ZXI Plus,2021,10000,First Owner,SUV,5,Manual,Petrol,1462,17,103,Third Party insurance,Bangalore,10
Maruti,Maruti Celerio VXI,2019,9067,Second Owner,Hatchback,5,Manual,Petrol,998,25,65,Zero Dep,Bangalore,4.83
Maruti,Maruti Ciaz 1.4 AT Alpha,2018,20000,First Owner,Sedan,5,Automatic,Petrol,1373,19,91,Third Party insurance,Mumbai,8
Toyota,Toyota Corolla Altis GL MT,2013,104699,Second Owner,Sedan,5,Manual,Petrol,1798,14,138,Comprehensive,Mumbai,3.64
Skoda,Skoda Octavia 1.8 TSI AT L K,2017,58538,First Owner,Sedan,5,Automatic,Petrol,1798,15,178,Comprehensive,Mumbai,13.28
Hyundai,Hyundai i20 Magna Plus BSIV,2019,19857,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Without Insuarance,Mumbai,5.55
Toyota,Toyota Innova 2.5 G (Diesel) 8 Seater,2014,114930,First Owner,MUV,8,Manual,Diesel,2494,12,100,Third Party insurance,Mumbai,8.25
Maruti,Maruti Baleno 1.2 Zeta,2017,56740,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Zero Dep,Delhi,5.41
Volkswagen,Volkswagen Vento Petrol Highline,2011,42908,First Owner,Sedan,5,Manual,Petrol,1598,15,103,Third Party,Delhi,3.09
Mahindra,Mahindra Scorpio 2.6 CRDe SLE,2014,70000,First Owner,SUV,7,Manual,Diesel,2609,10,120,Third Party insurance,Delhi,4.5
Honda,Honda Amaze S i-Vtech,2014,37989,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Third Party,Delhi,3.86
Honda,Honda WR-V i-VTEC VX,2018,61000,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party insurance,Delhi,7.67
Hyundai,Hyundai Creta 1.6 VTVT AT SX Plus,2017,62194,Second Owner,SUV,5,Automatic,Petrol,1591,13,121,Third Party insurance,Delhi,9.75
Hyundai,Hyundai Creta 1.6 SX Automatic Diesel,2015,66494,First Owner,SUV,5,Automatic,Diesel,1582,17,126,Comprehensive,Delhi,8
Maruti,Maruti Vitara Brezza VDi AMT,2019,68000,First Owner,SUV,5,Automatic,Diesel,1248,24,88,Comprehensive,Delhi,7.9
Honda,Honda Mobilio V i-DTEC,2015,71000,Second Owner,MUV,7,Manual,Diesel,1498,24,98,Third Party,Delhi,4.45
Maruti,Maruti Swift VXI,2020,60000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Delhi,5.5
Maruti,Maruti Wagon R LXI CNG,2011,120000,Second Owner,Hatchback,5,Manual,CNG,998,26,58,Third Party insurance,Delhi,1.6
Maruti,Maruti Swift Dzire VXI 1.2,2017,51067,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Comprehensive,Delhi,5.55
Hyundai,Hyundai i10 Sportz 1.2 AT,2010,19000,Second Owner,Hatchback,5,Automatic,Petrol,1197,16,78,Third Party,Mumbai,2.35
Honda,Honda WR-V i-VTEC VX,2017,36887,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party insurance,Bangalore,8.65
Hyundai,Hyundai Xcent 1.2 CRDi E Plus,2017,70000,First Owner,Sedan,5,Manual,Diesel,1186,25,73,Third Party insurance,Gurgaon,3.6
Tata,Tata Altroz XZ Option Diesel,2020,20000,First Owner,Hatchback,5,Manual,Diesel,1497,23,88,Third Party insurance,Hyderabad,8.5
Hyundai,Hyundai Verna 1.6 SX VTVT (O) AT,2015,35000,First Owner,Sedan,5,Automatic,Petrol,1591,17,121,Comprehensive,Bangalore,7.1
Ford,Ford Aspire 1.5 TDCi Titanium,2018,41932,First Owner,Sedan,5,Manual,Diesel,1498,25,99,Comprehensive,Bangalore,6.75
Mahindra,Mahindra Bolero Power Plus SLX,2014,85000,First Owner,SUV,7,Manual,Diesel,1493,16,70,Third Party insurance,Delhi,3.8
Maruti,Maruti Wagon R ZXI 1.2,2019,33340,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Gurgaon,4.95
Maruti,Maruti Ciaz Alpha BSVI,2020,30000,Second Owner,Sedan,5,Manual,Petrol,1462,20,103,Third Party insurance,Agra,7.85
Maruti,Maruti Baleno 1.3 Zeta,2020,100250,First Owner,Hatchback,5,Manual,Diesel,1248,27,74,Zero Dep,Lucknow,6.39
Hyundai,Hyundai i20 Sportz Plus Dual Tone Diesel,2019,76769,First Owner,Hatchback,5,Manual,Diesel,1396,22,88,Comprehensive,Chandigarh,8.51
Maruti,Maruti Alto K10 VXI,2016,28083,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Third Party,Chandigarh,3.13
Volkswagen,Volkswagen Vento Petrol Highline,2011,4057,First Owner,Sedan,5,Manual,Petrol,1598,15,103,Comprehensive,Gurgaon,3.55
Maruti,Maruti Swift Dzire VDI,2016,120000,Third Owner,Sedan,5,Manual,Diesel,1248,26,74,Third Party insurance,Jaipur,4.9
Maruti,Maruti Celerio X AMT ZXI Option BSIV,2018,84419,First Owner,Hatchback,5,Automatic,Petrol,998,21,67,Comprehensive,Jaipur,4.4
Toyota,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2013,262122,First Owner,MUV,8,Manual,Diesel,2494,12,100,Comprehensive,Jaipur,7
Tata,Tata Hexa XT,2017,47930,First Owner,SUV,7,Manual,Diesel,2179,17,153,Comprehensive,Jaipur,10.9
