car_company,car_model,registered_yr,Kms_driven,owner_type,body_type,seats,transmission_type,fuel_type,engine_capacity_in_cc,mileage_in_kmpl,max_power_in_bhp,insurance,city,resale_price_in_Lakh_Rupees
Honda,Honda Jazz 1.2 SV i VTEC,2015,85589,Second Owner,Hatchback,5,Manual,Petrol,1199,18,88,Third Party insurance,Hyderabad,4.35
Ford,Ford Ecosport 1.5 Petrol Titanium BSIV,2020,81462,First Owner,SUV,5,Manual,Petrol,1497,17,121,Third Party insurance,Hyderabad,8.34
Hyundai,Hyundai Santro Xing GL,2010,120000,Second Owner,Hatchback,5,Manual,Petrol,1086,18,62,Third Party insurance,Hyderabad,1.8
Maruti,Maruti SX4 S Cross Zeta,2021,30000,First Owner,SUV,5,Manual,Petrol,1462,18,103,Third Party insurance,Hyderabad,10
Volkswagen,Volkswagen Polo 1.0 MPI Comfortline,2019,32406,Second Owner,Hatchback,5,Manual,Petrol,999,17,75,Third Party insurance,Hyderabad,5.73
Mahindra,Mahindra Ssangyong Rexton RX7,2015,120000,Second Owner,SUV,7,Automatic,Diesel,2696,11,184,Third Party insurance,Hyderabad,8
Maruti,Maruti Baleno 1.2 Delta,2018,60053,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Without Insuarance,Hyderabad,6
Maruti,Maruti Alto LXI,2012,165697,First Owner,Hatchback,5,Manual,Petrol,796,19,46,Comprehensive,Hyderabad,1.85
Maruti,Maruti SX4 S Cross DDiS 200 Delta,2017,54000,First Owner,SUV,5,Manual,Diesel,1248,23,88,Comprehensive,Delhi,5.95
Toyota,Toyota Etios V,2011,70000,First Owner,Sedan,5,Manual,Petrol,1496,17,111,Third Party insurance,Gurgaon,3.5
Maruti,Maruti Swift ZXI Plus AMT BSVI,2022,4420,Second Owner,Hatchback,5,Automatic,Petrol,1197,22,88,Third Party,Gurgaon,8.38
Tata,Tata Tiago 1.05 Revotorq XT,2019,30246,First Owner,Hatchback,5,Manual,Diesel,1047,27,69,Zero Dep,Gurgaon,4.08
Hyundai,Hyundai Grand i10 Sportz,2013,127938,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Gurgaon,3.5
Renault,Renault Duster Petrol RXS CVT,2019,16000,First Owner,SUV,5,Automatic,Petrol,1498,14,104,Comprehensive,Gurgaon,8.2
Hyundai,Hyundai i10 Era 1.1 iTech SE,2013,46140,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Delhi,2.45
BMW,BMW X3 xDrive 30i Luxury Line,2020,28960,First Owner,SUV,5,Automatic,Petrol,1998,13,248,Comprehensive,Delhi,57
Maruti,Maruti Wagon R CNG LXI,2018,45000,First Owner,Hatchback,5,Manual,CNG,998,32,58,Comprehensive,Gurgaon,4.85
Ford,Ford Ecosport 1.5 DV5 MT Trend,2014,66300,Second Owner,SUV,5,Manual,Diesel,1498,22,89,Third Party insurance,Gurgaon,3.95
Skoda,Skoda Rapid 1.6 TDI Ambition,2012,120000,Second Owner,Sedan,5,Manual,Diesel,1598,20,103,Third Party insurance,Bangalore,3.8
Skoda,Skoda Rapid 1.0 TSI Ambition AT,2021,29374,First Owner,Sedan,5,Automatic,Petrol,999,16,108,Third Party,Bangalore,10.48
Maruti,Maruti Swift Dzire VXI 1.2,2020,40000,First Owner,Sedan,5,Manual,Petrol,1197,21,81,Third Party insurance,Bangalore,6.5
Maruti,Maruti Celerio ZXI Optional,2020,36004,Second Owner,Hatchback,5,Manual,Petrol,998,21,67,Third Party,Bangalore,5.37
Hyundai,Hyundai EON D Lite Plus,2012,50000,Second Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party insurance,Bangalore,2.3
Ford,Ford Figo Diesel ZXI,2012,80000,First Owner,Hatchback,5,Manual,Diesel,1399,20,68,Third Party insurance,Bangalore,3
Maruti,Maruti Baleno Zeta CVT,2020,15123,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Zero Dep,Bangalore,8.25
Honda,Honda City 1.5 S AT,2009,90000,Third Owner,Sedan,5,Automatic,Petrol,1497,16,96,Third Party insurance,Bangalore,3
Mahindra,Mahindra XUV500 W8 2WD,2012,60502,Second Owner,SUV,7,Manual,Diesel,2179,15,140,Comprehensive,Bangalore,8.58
Land,Land Rover Freelander 2 HSE,2013,80000,First Owner,SUV,5,Automatic,Diesel,2179,12,187,Comprehensive,Bangalore,15.25
Hyundai,Hyundai Grand i10 Asta Option,2016,38632,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Mumbai,4.39
Hyundai,Hyundai i20 Sportz Plus BSIV,2019,47575,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party,Mumbai,6.55
Hyundai,Hyundai Venue SX Diesel,2021,90000,First Owner,SUV,5,Manual,Diesel,1493,23,98,Third Party insurance,Mumbai,10
Skoda,Skoda Superb Elegance 1.8 TSI AT,2013,30000,Second Owner,Sedan,5,Automatic,Petrol,1798,13,157,Third Party insurance,Mumbai,6.5
Maruti,Maruti Swift LXI BSVI,2022,10000,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Mumbai,6.2
Honda,Honda Amaze E i-Vtech,2015,50000,Second Owner,Sedan,5,Manual,Petrol,1198,18,86,Third Party insurance,Mumbai,4
Hyundai,Hyundai i20 Magna Plus BSIV,2019,17000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Mumbai,6.45
Maruti,Maruti Vitara Brezza VDi,2019,120000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Delhi,8
Maruti,Maruti Eeco 5 Seater AC BSIV,2013,70000,First Owner,Minivans,5,Manual,Petrol,1196,15,73,Third Party insurance,Delhi,2.5
Maruti,Maruti Baleno 1.2 Sigma,2016,57963,First Owner,Hatchback,5,Manual,Petrol,1197,21,83,Third Party,Delhi,4.18
Honda,Honda Jazz 1.2 E i VTEC,2015,59472,First Owner,Hatchback,5,Manual,Petrol,1199,18,88,Comprehensive,Delhi,3.16
Maruti,Maruti Ignis 1.2 Alpha BSIV,2019,29558,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Zero Dep,Delhi,5.83
Fiat,Fiat Grande Punto Active,2009,70000,First Owner,Hatchback,5,Manual,Petrol,1172,15,67,Third Party insurance,Gurgaon,8.71
Hyundai,Hyundai Grand i10 Nios Sportz Dual Tone,2022,10000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Third Party insurance,Delhi,7.5
Maruti,Maruti Wagon R LXI Minor,2008,90000,Second Owner,Hatchback,5,Manual,Petrol,1061,18,67,Third Party insurance,Delhi,8.71
Hyundai,Hyundai i20 Sportz 1.2,2017,53348,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Zero Dep,Delhi,5.59
Hyundai,Hyundai i20 Sportz 1.2,2016,70000,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Delhi,4.75
Nissan,Nissan Terrano XL 85 PS,2014,71000,First Owner,SUV,5,Manual,Diesel,1461,20,83,Comprehensive,Delhi,3.75
Mercedes-Benz,Mercedes-Benz C-Class C 200 AVANTGARDE,2017,45000,First Owner,Sedan,5,Automatic,Petrol,1991,14,181,Comprehensive,Delhi,32.5
Jaguar,Jaguar F-Pace Prestige 2.0 Petrol,2018,41000,First Owner,SUV,5,Automatic,Petrol,1997,14,246,Comprehensive,Delhi,44.5
Mahindra,Mahindra XUV500 W7 BSIV,2018,47523,First Owner,SUV,7,Manual,Diesel,2179,15,152,Comprehensive,Delhi,11
Honda,Honda WR-V i-VTEC VX,2017,60000,First Owner,SUV,5,Manual,Petrol,1199,17,88,Third Party insurance,Delhi,6.5
Hyundai,Hyundai i10 Era,2015,60000,Second Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Delhi,2.3
Maruti,Maruti Eeco 7 Seater Standard BSIV,2020,100000,First Owner,Minivans,7,Manual,Petrol,1196,15,73,Third Party insurance,Delhi,4.5
Honda,Honda Amaze S i-Vtech,2013,51258,Second Owner,Sedan,5,Manual,Petrol,1198,18,86,Comprehensive,Delhi,3.26
Hyundai,Hyundai i20 Magna Optional 1.2,2013,65297,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Delhi,3.22
Hyundai,Hyundai i10 Sportz 1.2,2010,122483,First Owner,Hatchback,5,Manual,Petrol,1197,20,78,Comprehensive,Delhi,1.47
Toyota,Toyota Corolla Altis D-4D GL,2013,99000,Second Owner,Sedan,5,Manual,Diesel,1364,21,87,Comprehensive,Mumbai,5.75
Fiat,Fiat Linea Active,2012,55781,Second Owner,Sedan,5,Manual,Petrol,1368,14,88,Third Party insurance,Bangalore,2
Mahindra,Mahindra Ssangyong Rexton RX6,2014,150000,First Owner,SUV,7,Manual,Diesel,2696,12,162,Third Party insurance,Gurgaon,8
Kia,Kia Seltos HTX Plus Diesel,2019,45389,First Owner,SUV,5,Manual,Diesel,1493,20,113,Zero Dep,Bangalore,15.75
Ford,Ford Ecosport 1.5 Petrol Titanium AT,2015,46109,First Owner,SUV,5,Automatic,Petrol,1496,14,120,Comprehensive,Delhi,5.65
Maruti,Maruti Swift AMT VXI,2019,35000,First Owner,Hatchback,5,Automatic,Petrol,1197,21,81,Third Party insurance,Delhi,6.9
Maruti,Maruti Swift LXI,2017,25000,Second Owner,Hatchback,5,Manual,Petrol,1197,21,81,Comprehensive,Delhi,4.25
Audi,Audi A4 1.8 TFSI Premium Plus,2013,43800,First Owner,Sedan,5,Automatic,Petrol,1798,15,167,Comprehensive,Gurgaon,14.9
Maruti,Maruti Alto 800 LXI,2015,40000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Lucknow,2.2
Chevrolet,Chevrolet Sail LS ABS,2015,86887,First Owner,Sedan,5,Manual,Diesel,1248,22,74,Without Insuarance,Lucknow,2.6
Maruti,Maruti Swift Dzire VDi,2011,100000,Second Owner,Sedan,5,Manual,Diesel,1248,19,73,Third Party insurance,Chandigarh,2.5
Hyundai,Hyundai i20 1.2 Sportz,2011,34852,First Owner,Hatchback,5,Manual,Petrol,1197,17,91,Without Insuarance,Bangalore,3.74
Maruti,Maruti Alto 800 LXI,2013,80000,Second Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Jaipur,1.3
Mahindra,Mahindra Thar LX 4-Str Hard Top BSVI,2021,30000,Second Owner,SUV,4,Manual,Petrol,1997,15,150,Third Party insurance,Jaipur,13.7
Maruti,Maruti Vitara Brezza ZDi Plus,2016,155411,First Owner,SUV,5,Manual,Diesel,1248,24,88,Without Insuarance,Jaipur,7
Maruti,Maruti Swift Vdi BSIII,2007,93155,Third Owner,Hatchback,5,Manual,Diesel,1248,17,87,Comprehensive,Jaipur,2.3
Honda,Honda Jazz 1.5 V i DTEC,2017,66075,First Owner,Hatchback,5,Manual,Diesel,1498,27,98,Comprehensive,Kolkata,3.84
Honda,Honda WR-V i-VTEC S,2020,7281,Second Owner,SUV,5,Manual,Petrol,1199,17,88,Comprehensive,Kolkata,6.9
Hyundai,Hyundai Verna SX Opt,2020,31577,First Owner,Sedan,5,Manual,Petrol,1497,17,113,Third Party,Kolkata,9.88
Chevrolet,Chevrolet Beat PS,2011,40000,First Owner,Hatchback,5,Manual,Petrol,1199,18,79,Third Party insurance,Kolkata,1.75
Audi,Audi Q5 30 TDI quattro Premium Plus,2016,60000,Second Owner,SUV,5,Automatic,Diesel,1968,14,174,Third Party insurance,Kolkata,19.25
BMW,BMW 3 Series GT Luxury Line,2018,30000,Third Owner,Sedan,5,Automatic,Diesel,1995,21,188,Third Party insurance,Kolkata,25
Honda,Honda City i-VTEC VX,2018,35200,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Comprehensive,Kolkata,8.5
Hyundai,Hyundai Xcent 1.2 Kappa SX Option,2015,65000,First Owner,Sedan,5,Manual,Petrol,1197,19,82,Third Party,Kolkata,3.25
Volvo,Volvo XC40 B4 Ultimate BSVI,2023,411,First Owner,SUV,5,Automatic,Petrol,1969,12,197,Comprehensive,Kolkata,44.5
Hyundai,Hyundai EON Era Plus,2018,78450,Second Owner,Hatchback,5,Manual,Petrol,814,21,55,Third Party,Ahmedabad,3.1
Tata,Tata Nexon XZA Plus LUXS Diesel AMT,2022,25000,First Owner,SUV,5,Automatic,Diesel,1497,24,113,Comprehensive,Ahmedabad,13.5
Renault,Renault Pulse RxZ,2014,84000,First Owner,Hatchback,5,Manual,Diesel,1461,23,63,Comprehensive,Ahmedabad,3.5
Honda,Honda Jazz V CVT,2017,55242,First Owner,Hatchback,5,Automatic,Petrol,1199,17,88,Comprehensive,Ahmedabad,5.75
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2014,65000,Second Owner,Hatchback,5,Manual,Diesel,1396,21,88,Comprehensive,Ahmedabad,4.25
Honda,Honda City i VTEC CVT SV,2015,60000,First Owner,Sedan,5,Automatic,Petrol,1497,18,117,Third Party insurance,Ahmedabad,6.5
Tata,Tata Tigor XZA,2019,39542,Second Owner,Sedan,5,Automatic,Petrol,1199,20,83,Third Party,Chennai,5.67
Datsun,Datsun RediGO A,2022,14811,First Owner,Hatchback,5,Manual,Petrol,799,20,53,Comprehensive,Chennai,4.08
Renault,Renault KWID RXT,2016,72679,Second Owner,Hatchback,5,Manual,Petrol,799,25,53,Third Party insurance,Chennai,3.29
BMW,BMW 7 Series Signature 730Ld,2017,27000,First Owner,Sedan,5,Automatic,Diesel,2993,16,258,Comprehensive,Chennai,70
Maruti,Maruti Swift Dzire Vdi BSIV,2017,129306,Third Owner,Sedan,5,Manual,Diesel,1248,19,73,Third Party insurance,Chennai,3.1
BMW,BMW X1 sDrive 20D xLine,2014,64000,First Owner,SUV,5,Automatic,Diesel,1995,17,184,Comprehensive,Chennai,14.5
Jaguar,Jaguar F-Pace Prestige 2.0 AWD,2018,54000,First Owner,SUV,5,Automatic,Diesel,1999,16,177,Comprehensive,Chennai,50
Volkswagen,Volkswagen Vento Petrol Highline AT,2010,50000,Third Owner,Sedan,5,Automatic,Petrol,1598,14,103,Third Party insurance,Pune,1.8
Toyota,Toyota Glanza V,2020,30000,First Owner,Hatchback,5,Manual,Petrol,1197,21,81,Third Party insurance,Pune,7.36
Maruti,Maruti Wagon R CNG LXI,2021,9993,Second Owner,Hatchback,5,Manual,CNG,998,32,58,Comprehensive,Pune,6.39
Tata,Tata Zest Revotron 1.2T XM,2015,60517,Third Owner,Sedan,5,Manual,Petrol,1193,17,88,Third Party insurance,Pune,3.41
Maruti,Maruti Alto K10 VXI,2014,50930,Second Owner,Hatchback,5,Manual,Petrol,998,24,65,Comprehensive,Pune,2.54
Hyundai,Hyundai i10 Sportz,2011,74895,Second Owner,Hatchback,5,Manual,Petrol,1197,20,78,Third Party insurance,Pune,2.39
Maruti,Maruti Wagon R LXI CNG,2017,66092,First Owner,Hatchback,5,Manual,CNG,998,26,58,Comprehensive,Pune,4.13
Maruti,Maruti Wagon R LXI CNG,2012,62329,First Owner,Hatchback,5,Manual,CNG,998,26,58,Comprehensive,Pune,2.6
Maruti,Maruti Ignis Delta BSVI,2018,26000,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Pune,5
Hyundai,Hyundai i20 Asta 1.2,2014,43000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Pune,4.25
Honda,Honda City 1.5 S MT,2011,66000,First Owner,Sedan,5,Manual,Petrol,1497,17,93,Third Party insurance,Pune,3.15
Volkswagen,Volkswagen Vento Petrol Highline,2011,58000,First Owner,Sedan,5,Manual,Petrol,1598,15,103,Comprehensive,Pune,2.99
Tata,Tata Manza Aqua Safire,2010,106000,First Owner,Sedan,5,Manual,Petrol,1368,15,115,Third Party insurance,Pune,2
Maruti,Maruti Baleno Zeta BSVI,2022,10000,First Owner,Hatchback,5,Manual,Petrol,1197,22,88,Third Party insurance,Hyderabad,8.5
Maruti,Maruti Ritz ZXi,2015,94611,Second Owner,Hatchback,5,Manual,Petrol,1197,18,85,Comprehensive,Hyderabad,3.82
Toyota,Toyota Glanza V CVT,2020,39014,First Owner,Hatchback,5,Automatic,Petrol,1197,19,81,Third Party insurance,Hyderabad,7.89
Ford,Ford Freestyle Titanium Plus Petrol BSIV,2019,40000,First Owner,Hatchback,5,Manual,Petrol,1194,19,94,Third Party insurance,Hyderabad,5.6
Maruti,Maruti Alto LXi,2008,20000,Second Owner,Hatchback,5,Manual,Petrol,796,19,46,Third Party insurance,Hyderabad,1.2
Maruti,Maruti Wagon R LXI BS IV,2011,115218,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Comprehensive,Hyderabad,2.56
Tata,Tata Zest Quadrajet 1.3 XMS,2015,50000,First Owner,Sedan,5,Manual,Diesel,1248,23,88,Third Party insurance,Gurgaon,3.1
Maruti,Maruti Swift LXI,2012,52991,Second Owner,Hatchback,5,Manual,Petrol,1197,22,88,Comprehensive,Gurgaon,2.73
Kia,Kia Seltos GTX Plus DCT,2020,21168,First Owner,SUV,5,Automatic,Petrol,1353,16,138,Without Insuarance,Gurgaon,17.2
Mercedes-Benz,Mercedes-Benz C-Class C 200 Kompressor Elegance AT,2009,71338,Second Owner,Sedan,5,Automatic,Petrol,1796,11,186,Third Party,Gurgaon,4.03
Maruti,Maruti Wagon R CNG LXI Opt BSIV,2021,44000,First Owner,Hatchback,5,Manual,CNG,998,33,67,Third Party insurance,Gurgaon,5.56
Hyundai,Hyundai i20 Sportz 1.4 CRDi,2013,64000,First Owner,Hatchback,5,Manual,Diesel,1396,21,88,Third Party insurance,Gurgaon,3.5
Ford,Ford Endeavour 2.2 Titanium AT 4X2,2020,55000,First Owner,SUV,7,Automatic,Diesel,2198,12,158,Comprehensive,Delhi,34.5
Honda,Honda Jazz 1.2 V AT i VTEC,2018,64374,First Owner,Hatchback,5,Automatic,Petrol,1199,19,88,Third Party,Bangalore,7.55
Ford,Ford Figo Diesel EXI,2012,110000,Third Owner,Hatchback,5,Manual,Diesel,1399,20,68,Third Party insurance,Bangalore,2.4
Maruti,Maruti Ignis 1.2 Zeta BSIV,2020,56087,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Bangalore,5.91
Maruti,Maruti Swift 1.3 VXi,2009,90000,Second Owner,Hatchback,5,Manual,Petrol,1298,16,110,Third Party insurance,Bangalore,2.8
Tata,Tata Tiago 1.05 Revotorq XZ WO Alloy,2016,60000,First Owner,Hatchback,5,Manual,Diesel,1047,27,69,Third Party insurance,Bangalore,5
Hyundai,Hyundai i20 Asta Opt Diesel,2020,34579,First Owner,Hatchback,5,Manual,Diesel,1493,25,98,Comprehensive,Bangalore,10.31
Tata,Tata Altroz XZ BSVI,2020,20000,First Owner,Hatchback,5,Manual,Petrol,1199,19,86,Third Party insurance,Mumbai,7
Hyundai,Hyundai Xcent 1.1 CRDi Base,2016,150000,First Owner,Sedan,5,Manual,Diesel,1120,24,71,Third Party insurance,Mumbai,3
Hyundai,Hyundai Grand i10 Nios Asta,2019,15742,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Mumbai,7.43
Maruti,Maruti Alto 800 VXI,2017,22971,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party,Mumbai,2.91
Maruti,Maruti Ertiga VXI CNG,2014,84916,First Owner,MUV,7,Manual,CNG,1462,26,86,Third Party,Mumbai,6.81
Honda,Honda Mobilio E i-VTEC,2014,120000,Second Owner,MUV,7,Manual,Petrol,1497,17,117,Third Party insurance,Mumbai,3.75
Mahindra,Mahindra Scorpio DX 2.6 Turbo 7 Str,2006,110000,Second Owner,SUV,7,Manual,Diesel,2609,12,115,Third Party insurance,Mumbai,4
Land,Land Rover Discovery HSE 2.0 SD4,2017,64000,Second Owner,SUV,7,Automatic,Petrol,1999,18,237,Third Party,Mumbai,32
Jeep,Jeep Compass 1.4 Sport,2018,45427,First Owner,SUV,5,Manual,Petrol,1368,16,160,Third Party insurance,Delhi,9.41
Hyundai,Hyundai Venue SX Diesel,2022,21649,Second Owner,SUV,5,Manual,Diesel,1493,23,98,Third Party,Delhi,11.32
BMW,BMW 7 Series 750Li Design Pure Excellence CBU,2016,60000,Second Owner,Sedan,5,Automatic,Petrol,4395,12,442,Third Party insurance,Delhi,65
Maruti,Maruti Swift VXI,2013,77622,First Owner,Hatchback,5,Manual,Petrol,1197,18,85,Third Party,Delhi,4.06
Hyundai,Hyundai Creta 1.6 VTVT Base,2016,54665,First Owner,SUV,5,Manual,Petrol,1591,15,121,Comprehensive,Delhi,7.19
Maruti,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,120000,Second Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Gurgaon,5.65
Toyota,Toyota Corolla Altis VL AT,2015,59985,Second Owner,Sedan,5,Automatic,Petrol,1798,14,138,Third Party,Delhi,8.61
Maruti,Maruti Alto 800 LXI CNG,2019,26650,Second Owner,Hatchback,5,Manual,CNG,796,33,47,Zero Dep,Delhi,3.35
Hyundai,Hyundai Grand i10 1.2 Kappa Asta,2017,27093,Second Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Delhi,4.79
Renault,Renault Kiger RXZ,2022,10000,First Owner,SUV,5,Manual,Petrol,999,19,71,Third Party insurance,Delhi,8.8
Toyota,Toyota Innova Crysta 2.8 GX AT BSIV,2017,89000,First Owner,MUV,7,Automatic,Diesel,2755,11,171,Comprehensive,Delhi,13.95
Mahindra,Mahindra TUV 300 mHAWK100 T8 Dual Tone,2018,70000,First Owner,SUV,7,Manual,Diesel,1493,18,100,Third Party insurance,Delhi,8.25
Toyota,Toyota Fortuner 2.8 4WD MT BSIV,2017,90000,First Owner,SUV,7,Manual,Diesel,2755,14,174,Third Party insurance,Mumbai,28
Hyundai,Hyundai Grand i10 Sportz Petrol BSIV,2019,35000,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Comprehensive,Bangalore,6.24
Mahindra,Mahindra XUV500 W8 2WD,2015,76000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Comprehensive,Bangalore,10.4
Hyundai,Hyundai Verna 1.6 SX VTVT,2017,76677,First Owner,Sedan,5,Manual,Petrol,1591,17,121,Third Party insurance,Hyderabad,7.65
Maruti,Maruti Ignis 1.2 Delta BSIV,2018,47651,First Owner,Hatchback,5,Manual,Petrol,1197,20,81,Comprehensive,Bangalore,4.95
Toyota,Toyota Fortuner 4x2 Manual,2015,119000,First Owner,SUV,7,Manual,Diesel,2982,13,168,Comprehensive,Bangalore,20
Mahindra,Mahindra XUV500 W8 2WD,2015,120000,First Owner,SUV,7,Manual,Diesel,2179,16,140,Third Party insurance,Agra,5.5
Chevrolet,Chevrolet Beat Diesel,2011,80000,First Owner,Hatchback,5,Manual,Diesel,936,25,57,Third Party insurance,Agra,1.5
Maruti,Maruti Celerio X AMT VXI Option BSIV,2018,97829,First Owner,Hatchback,5,Automatic,Petrol,998,21,67,Third Party,Lucknow,4.8
Volkswagen,Volkswagen Ameo 1.5 TDI Highline,2016,70000,Second Owner,Sedan,5,Manual,Diesel,1498,21,108,Third Party insurance,Lucknow,4.5
Toyota,Toyota Fortuner 4x2 AT,2016,120000,First Owner,SUV,7,Automatic,Diesel,2982,12,168,Third Party insurance,Lucknow,15
Tata,Tata Tigor XZ CNG BSVI,2022,44321,First Owner,Sedan,5,Manual,CNG,1199,26,72,Third Party,Lucknow,7.34
Maruti,Maruti Alto 800 LXI,2013,40000,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Third Party insurance,Lucknow,2.5
Renault,Renault Triber RXZ Dual Tone,2022,12549,First Owner,MUV,7,Manual,Petrol,999,20,71,Zero Dep,Chandigarh,6.75
Toyota,Toyota Fortuner 4x2 Manual,2013,120000,Second Owner,SUV,7,Manual,Diesel,2982,13,168,Third Party insurance,Chandigarh,11.5
Honda,Honda Amaze S i-Vtech,2014,80000,First Owner,Sedan,5,Manual,Petrol,1198,18,86,Third Party insurance,Chandigarh,4.5
Fiat,Fiat Punto 1.2 Active,2016,120000,First Owner,Hatchback,5,Manual,Petrol,1172,15,67,Third Party insurance,Chandigarh,3.5
Mahindra,Mahindra XUV500 W8 FWD,2015,72641,First Owner,SUV,7,Manual,Diesel,2179,15,140,Without Insuarance,Bangalore,9.5
Hyundai,Hyundai Tucson Signature AT BSVI,2022,3000,First Owner,SUV,5,Automatic,Petrol,1999,12,153,Third Party insurance,Gurgaon,28.5
Maruti,Maruti Alto 800 LXI,2019,37771,First Owner,Hatchback,5,Manual,Petrol,796,22,47,Comprehensive,Jaipur,3.19
Chevrolet,Chevrolet Cruze LTZ,2011,120000,Second Owner,Sedan,5,Manual,Diesel,1991,18,147,Third Party insurance,Jaipur,3.39
Hyundai,Hyundai Grand i10 1.2 Kappa Sportz Option,2017,85374,First Owner,Hatchback,5,Manual,Petrol,1197,18,81,Third Party insurance,Jaipur,4.42
Maruti,Maruti Swift Dzire VDI,2014,86000,Second Owner,Sedan,5,Manual,Diesel,1248,23,74,Comprehensive,Jaipur,3.85
Ford,Ford Endeavour 3.2 Titanium AT 4X4,2017,166000,First Owner,SUV,7,Automatic,Diesel,3198,10,197,Comprehensive,Jaipur,22.95
Maruti,Maruti Celerio ZXI Plus,2022,14425,First Owner,Hatchback,5,Manual,Petrol,998,24,65,Zero Dep,Kolkata,6.58
Honda,Honda City i-VTEC CVT ZX,2018,22990,Second Owner,Sedan,5,Automatic,Petrol,1497,18,117,Comprehensive,Kolkata,9.71
Ford,Ford Endeavour 2.2 Titanium AT 4X2,2016,50000,First Owner,SUV,7,Automatic,Diesel,2198,12,158,Third Party insurance,Kolkata,17
Hyundai,Hyundai Grand i10 Asta,2015,63179,First Owner,Hatchback,5,Manual,Petrol,1197,18,82,Comprehensive,Kolkata,3.48
Hyundai,Hyundai i10 Magna 1.1L,2015,39037,First Owner,Hatchback,5,Manual,Petrol,1086,19,68,Third Party insurance,Kolkata,2.64
Hyundai,Hyundai Verna 1.6 CRDi SX,2017,60000,First Owner,Sedan,5,Manual,Diesel,1582,23,126,Third Party insurance,Kolkata,6.75
Maruti,Maruti Zen Estilo LX BSIII,2008,30000,First Owner,Hatchback,5,Manual,Petrol,998,18,67,Third Party insurance,Kolkata,8.71
Honda,Honda City VX MT,2015,18255,First Owner,Sedan,5,Manual,Petrol,1497,17,117,Third Party insurance,Kolkata,6
Maruti,Maruti Vitara Brezza ZDi,2017,39000,First Owner,SUV,5,Manual,Diesel,1248,24,88,Third Party insurance,Kolkata,7
Honda,Honda WR-V i-DTEC VX,2017,104889,First Owner,SUV,5,Manual,Diesel,1498,25,98,Third Party insurance,Ahmedabad,6.92
Maruti,Maruti Baleno 1.2 CVT Delta,2018,65008,First Owner,Hatchback,5,Automatic,Petrol,1197,21,83,Third Party,Ahmedabad,5.95
Hyundai,Hyundai Verna VTVT 1.6 AT SX Plus,2020,69411,First Owner,Sedan,5,Automatic,Petrol,1591,17,121,Third Party,Ahmedabad,10.54
